recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special,ingredients_list,ingredient_count
RCP07242,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Baked,Medium,52,163,215,2,Medium,Breakfast,False,True,False,True,3.7,3693,686,15.17,2024-09-16,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Mutton (311g), Potato (1 medium), Vinegar (2 tbsp), Ghee (131 ml), Fenugreek Leaves (4 tbsp), Mint Leaves (2 tbsp), Milk (382 ml), Green Chili (2 medium), Cream (407 ml), Fresh Coriander (1 tbsp)",13
RCP07243,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Steamed,Medium,27,23,50,3,Mild,Dinner,False,False,False,True,4.2,150,227,9.28,2023-05-20,True,False,"Onion (1 medium), Garlic (4 cloves), Salt (to taste), Fish (493g), Cinnamon (1 tsp), Chickpea Flour (447 g), Beef (3 tbsp), Paneer (3 tbsp)",8
RCP07244,Shorshe Ilish,Bangladeshi,Rice Dishes,Fried,Medium,26,110,136,7,Hot,Dessert,False,False,False,True,4.2,3722,232,22.62,2024-04-29,False,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Beef (693g), Butter (442 ml), Chickpeas (4 tbsp), Tomato (2 medium), Cinnamon (1 tsp), Sugar (1 tbsp), Curry Leaves (3 tbsp), Onion (2 medium), Black Pepper (2 tsp), Garlic (1 medium)",13
RCP07245,Shorshe Ilish,Bangladeshi,Rice Dishes,Fried,Medium,27,167,194,3,Hot,Lunch,True,False,False,True,5.0,203,615,10.81,2024-03-19,True,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Lentils (Dal) (288g), Fresh Coriander (4 tbsp), Tomato (1 medium), Lentils (Dal) (3 tbsp), Chickpea Flour (450 g), Wheat Flour (255 g), Water (2 tbsp), Wheat Flour (252 g)",11
RCP07246,Shorshe Ilish,Bangladeshi,Rice Dishes,Steamed,Medium,33,28,61,5,Medium,Dessert,False,False,True,True,3.7,4361,290,24.71,2025-05-08,True,True,"Onion (1 medium), Garlic (6 cloves), Salt (to taste), Paneer (842g), Milk (440 ml), Semolina (477 g), Salt (4 tbsp), Oil (1 tbsp), Tamarind Paste (3 tbsp)",9
RCP07247,Mishti Doi,Bangladeshi,Rice Dishes,Grilled,Medium,16,61,77,3,Hot,Dinner,False,False,False,True,5.0,1863,670,19.88,2023-11-29,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Shrimp (770g), Butter (422 ml), Basmati Rice (321 g), Wheat Flour (434 g), Semolina (352 g), Tamarind Paste (1 tbsp), Sugar (3 tbsp), Semolina (321 g)",11
RCP07248,Bangladeshi Rice Dishes Special 150,Bangladeshi,Rice Dishes,Steamed,Medium,12,121,133,6,Very Hot,Snack,True,False,False,True,3.8,4493,742,21.35,2024-08-29,True,True,"Onion (2 medium), Garlic (9 cloves), Salt (to taste), Eggs (223g), Almonds (4 tbsp), Garam Masala (2 tsp), Chickpeas (3 tbsp), Tamarind Paste (1 tbsp), Milk (248 ml), Cumin (1 tsp), Garam Masala (2 tsp)",11
RCP07249,Bangladeshi Rice Dishes Special 151,Bangladeshi,Rice Dishes,Pressure-cooked,Medium,10,90,100,4,Hot,Dinner,False,False,True,True,3.9,343,606,2.6,2025-07-07,False,False,"Onion (3 medium), Garlic (7 cloves), Salt (to taste), Mutton (677g), Cream (207 ml), Fresh Coriander (3 tbsp), Ghee (308 ml), Mustard Seeds (1 tbsp), Cashews (3 tbsp)",9
RCP07250,Rezala,Bangladeshi,Rice Dishes,Slow-cooked,Easy,25,28,53,3,Very Hot,Snack,False,False,False,True,4.6,831,753,10.01,2025-01-29,True,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Fish (356g), Turmeric (2 tsp)",5
RCP07251,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Pressure-cooked,Medium,32,31,63,6,Medium,Lunch,True,False,False,True,4.7,3915,721,24.77,2023-05-09,False,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Lentils (Dal) (287g), Ginger (1 medium), Milk (374 ml), Garam Masala (2 tsp), Eggs (4 tbsp), Beef (1 tbsp), Turmeric (2 tsp), Fenugreek Leaves (2 tbsp), Oil (4 tbsp), Ginger (2 medium), Red Chili Powder (1 tsp)",14
RCP07252,Bhuna Khichuri,Bangladeshi,Rice Dishes,Pressure-cooked,Easy,21,38,59,7,Hot,Lunch,False,False,False,True,3.6,3777,775,6.62,2023-09-09,False,False,"Onion (1 medium), Garlic (4 cloves), Salt (to taste), Mutton (831g), Onion (1 medium), Turmeric (2 tsp), Garam Masala (1 tsp), Chicken (3 tbsp)",8
RCP07253,Bangladeshi Rice Dishes Special 155,Bangladeshi,Rice Dishes,Pressure-cooked,Medium,56,136,192,5,Medium,Dessert,False,False,True,True,4.9,2350,692,21.47,2025-05-04,True,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Chicken (705g), Fenugreek Leaves (2 tbsp), Ghee (109 ml), Paneer (4 tbsp), Oil (4 tbsp), Water (2 tbsp), Mint Leaves (2 tbsp), Ghee (311 ml), Tofu (3 tbsp)",12
RCP07254,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Baked,Easy,19,105,124,4,Medium,Dessert,False,False,False,True,4.6,315,410,3.88,2025-01-29,False,False,"Onion (2 medium), Garlic (9 cloves), Salt (to taste), Shrimp (529g), Water (3 tbsp), Water (1 tbsp), Coconut Milk (3 tbsp), Paneer (479 ml), Mustard Seeds (2 tbsp)",9
RCP07255,Shorshe Ilish,Bangladeshi,Rice Dishes,Pressure-cooked,Easy,30,123,153,5,Hot,Dessert,False,True,False,True,4.6,782,503,24.04,2025-09-13,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Chicken (625g), Semolina (208 g), Milk (290 ml), Semolina (219 g), Fish (3 tbsp), Peas (2 medium)",9
RCP07256,Bhuna Khichuri,Bangladeshi,Rice Dishes,Fried,Medium,40,33,73,2,Very Hot,Dinner,True,False,False,True,4.8,717,481,9.09,2024-05-05,True,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Lentils (Dal) (218g), Chickpea Flour (246 g), Garlic (1 medium), All-Purpose Flour (346 g), Cinnamon (1 tsp), All-Purpose Flour (236 g), Green Chili (2 medium), Turmeric (1 tsp), Bell Pepper (2 medium), Ginger (1 medium), Butter (362 ml)",14
RCP07257,Mishti Doi,Bangladeshi,Rice Dishes,Roasted,Easy,33,157,190,4,Hot,Dessert,False,False,False,True,3.8,667,188,24.35,2024-03-13,True,False,"Onion (1 medium), Garlic (5 cloves), Salt (to taste), Beef (574g), All-Purpose Flour (313 g), Onion (1 medium), Cloves (2 tsp), Water (2 tbsp)",8
RCP07258,Bangladeshi Rice Dishes Special 160,Bangladeshi,Rice Dishes,Roasted,Hard,18,122,140,7,Medium,Lunch,False,False,False,True,3.9,4414,477,7.07,2024-03-03,False,False,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Fish (896g), Salt (1 tbsp), Ghee (442 ml), Eggs (3 tbsp), Mustard Seeds (3 tbsp), Wheat Flour (386 g), Spinach (1 medium), Coconut Milk (1 tbsp), Vinegar (1 tbsp), Fish (3 tbsp), Fresh Coriander (3 tbsp), Shrimp (1 tbsp), Sesame Seeds (4 tbsp), Mint Leaves (2 tbsp), Red Chili Powder (1 tsp)",18
RCP07259,Bangladeshi Rice Dishes Special 161,Bangladeshi,Rice Dishes,Grilled,Medium,25,18,43,4,Medium,Lunch,False,False,False,True,4.3,1687,369,2.04,2025-12-02,True,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Tofu (593g), Water (1 tbsp), Fresh Coriander (3 tbsp), Paneer (378 ml), Curry Leaves (3 tbsp), Tamarind Paste (1 tbsp), Mint Leaves (2 tbsp), Tamarind Paste (1 tbsp), Garam Masala (2 tsp)",12
RCP07260,Bhuna Khichuri,Bangladeshi,Rice Dishes,Baked,Easy,55,145,200,7,Hot,Beverage,False,True,False,True,4.5,1051,780,9.61,2023-03-16,True,False,"Onion (3 medium), Garlic (7 cloves), Salt (to taste), Chicken (907g), Cumin (2 tsp)",5
RCP07261,Pitha,Bangladeshi,Rice Dishes,Roasted,Easy,53,38,91,3,Hot,Breakfast,False,False,False,True,5.0,2966,769,22.04,2024-01-14,True,False,"Onion (2 medium), Garlic (7 cloves), Salt (to taste), Paneer (795g), Shrimp (3 tbsp), Sesame Seeds (2 tbsp), Tomato (1 medium), Mint Leaves (1 tbsp)",8
RCP07262,Bangladeshi Rice Dishes Special 164,Bangladeshi,Rice Dishes,Baked,Medium,43,86,129,6,Medium,Lunch,True,True,False,True,4.1,1234,745,22.57,2023-04-19,False,False,"Onion (2 medium), Garlic (9 cloves), Salt (to taste), Eggs (374g), Fenugreek Leaves (4 tbsp), Chickpeas (4 tbsp), Paneer (4 tbsp), Ghee (460 ml), Cauliflower (2 medium), Chicken (4 tbsp), Chicken (2 tbsp), Raisins (1 tbsp), Sugar (2 tbsp)",13
RCP07263,Bangladeshi Rice Dishes Special 165,Bangladeshi,Rice Dishes,Fried,Hard,37,115,152,5,Medium,Lunch,False,False,True,True,4.2,1012,778,24.18,2024-01-01,True,True,"Onion (1 medium), Garlic (5 cloves), Salt (to taste), Tofu (776g), Vinegar (3 tbsp), Turmeric (1 tsp), Mutton (3 tbsp), Cashews (1 tbsp), Cream (288 ml), Peas (1 medium), Green Chili (2 medium), Cauliflower (2 medium), Bell Pepper (1 medium), Curry Leaves (2 tbsp), Wheat Flour (417 g), All-Purpose Flour (242 g)",16
RCP07264,Bangladeshi Rice Dishes Special 166,Bangladeshi,Rice Dishes,Steamed,Medium,20,174,194,4,Medium,Snack,True,True,False,True,4.5,138,332,3.75,2024-08-20,True,False,"Onion (2 medium), Garlic (5 cloves), Salt (to taste), Lentils (Dal) (364g), All-Purpose Flour (339 g), All-Purpose Flour (364 g), Ginger (2 medium), Chickpeas (2 tbsp), Vinegar (3 tbsp), Raisins (4 tbsp), Eggs (3 tbsp), Salt (2 tbsp)",12
RCP07265,Pitha,Bangladeshi,Rice Dishes,Pressure-cooked,Easy,42,147,189,2,Medium,Breakfast,False,False,False,True,3.7,519,485,16.96,2023-03-06,False,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Shrimp (777g), Fresh Coriander (1 tbsp)",5
RCP07266,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Boiled,Medium,38,37,75,5,Hot,Snack,False,False,False,True,4.4,4446,314,6.38,2023-06-07,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Mutton (993g), Tomato (2 medium), Ghee (215 ml), Oil (3 tbsp), Milk (280 ml), Butter (322 ml), Cream (209 ml), Salt (3 tbsp), Raisins (2 tbsp)",12
RCP07267,Bangladeshi Rice Dishes Special 169,Bangladeshi,Rice Dishes,Boiled,Medium,35,143,178,3,Medium,Lunch,False,False,False,True,4.3,1983,691,20.57,2024-11-26,False,False,"Onion (1 medium), Garlic (4 cloves), Salt (to taste), Mutton (948g), Sugar (1 tbsp), Almonds (4 tbsp), Potato (1 medium), Fish (4 tbsp), Eggs (2 tbsp), Peas (2 medium), Bell Pepper (2 medium)",11
RCP07268,Bangladeshi Rice Dishes Special 170,Bangladeshi,Rice Dishes,Boiled,Easy,27,109,136,3,Hot,Lunch,False,False,False,True,3.6,4322,395,23.71,2025-06-09,False,False,"Onion (3 medium), Garlic (6 cloves), Salt (to taste), Shrimp (331g), Spinach (2 medium), Semolina (343 g), Curry Leaves (4 tbsp)",7
RCP07269,Bangladeshi Rice Dishes Special 171,Bangladeshi,Rice Dishes,Roasted,Easy,30,133,163,3,Mild,Lunch,False,False,False,True,3.8,2882,670,24.78,2025-07-19,True,False,"Onion (2 medium), Garlic (9 cloves), Salt (to taste), Tofu (869g), Cream (369 ml), Oil (3 tbsp)",6
RCP07270,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Baked,Medium,42,175,217,4,Medium,Breakfast,True,False,False,True,4.0,2238,509,24.78,2025-01-05,True,False,"Onion (1 medium), Garlic (7 cloves), Salt (to taste), Eggs (498g), Potato (2 medium), Black Pepper (1 tsp), Mint Leaves (4 tbsp), Wheat Flour (259 g), Spinach (2 medium), Cashews (3 tbsp), Paneer (223 ml)",11
RCP07271,Rezala,Bangladeshi,Rice Dishes,Roasted,Medium,31,35,66,7,Medium,Dessert,False,False,False,True,4.1,3854,478,17.18,2023-12-06,False,False,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Tofu (922g), Raisins (2 tbsp), Cardamom (1 tsp), Butter (410 ml), Coconut Milk (3 tbsp)",8
RCP07272,Bhuna Khichuri,Bangladeshi,Rice Dishes,Steamed,Hard,34,139,173,6,Medium,Dinner,False,False,False,True,4.0,533,342,16.18,2024-08-21,True,False,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Fish (851g), Cashews (1 tbsp), Lemon Juice (2 tbsp), Spinach (2 medium), Ghee (105 ml), Chickpeas (1 tbsp), Chicken (2 tbsp), Mint Leaves (2 tbsp), Paneer (312 ml), Milk (270 ml), Cashews (2 tbsp), Bell Pepper (1 medium)",15
RCP07273,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Grilled,Easy,56,27,83,3,Mild,Dessert,False,False,False,True,4.9,994,402,22.65,2025-10-12,True,False,"Onion (1 medium), Garlic (3 cloves), Salt (to taste), Shrimp (617g), Bay Leaf (1 tsp), Curry Leaves (1 tbsp)",6
RCP07274,Bangladeshi Rice Dishes Special 176,Bangladeshi,Rice Dishes,Boiled,Medium,32,20,52,2,Medium,Lunch,False,False,False,True,4.6,2303,706,21.81,2025-06-28,False,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Tofu (556g), Cashews (3 tbsp), Bay Leaf (2 tsp), Raisins (4 tbsp), Almonds (4 tbsp), Wheat Flour (443 g), Bay Leaf (1 tsp), Curry Leaves (2 tbsp)",11
RCP07275,Rezala,Bangladeshi,Rice Dishes,Roasted,Easy,11,51,62,7,Hot,Breakfast,False,False,False,True,4.3,2525,178,13.77,2023-09-27,True,False,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Mutton (596g), Sesame Seeds (3 tbsp), Sesame Seeds (3 tbsp)",6
RCP07276,Chomchom,Bangladeshi,Rice Dishes,Grilled,Easy,43,117,160,3,Mild,Lunch,True,False,False,True,4.2,4743,373,17.29,2024-03-08,False,False,"Onion (1 medium), Garlic (5 cloves), Salt (to taste), Eggs (234g), Ghee (436 ml), Shrimp (2 tbsp)",6
RCP07277,Bangladeshi Rice Dishes Special 179,Bangladeshi,Rice Dishes,Pressure-cooked,Easy,15,81,96,2,Hot,Dessert,True,False,False,True,3.6,3049,404,5.29,2025-03-01,True,True,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Chickpeas (482g), Spinach (2 medium), Cream (433 ml), Basmati Rice (401 g), Cinnamon (2 tsp)",8
RCP07278,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Slow-cooked,Medium,34,169,203,5,Medium,Snack,True,False,False,True,3.9,634,783,22.74,2023-05-20,False,False,"Onion (1 medium), Garlic (8 cloves), Salt (to taste), Eggs (409g), Chickpea Flour (346 g), Cardamom (2 tsp), Chickpea Flour (453 g), Yogurt (252 ml)",8
RCP07279,Chomchom,Bangladeshi,Rice Dishes,Baked,Medium,35,140,175,7,Mild,Snack,True,True,True,True,3.7,1937,378,10.91,2023-07-22,True,False,"Onion (2 medium), Garlic (5 cloves), Salt (to taste), Lentils (Dal) (295g), Almonds (1 tbsp), Tomato (2 medium), Mint Leaves (3 tbsp), Lentils (Dal) (4 tbsp), Beef (3 tbsp), Basmati Rice (203 g)",10
RCP07280,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Slow-cooked,Medium,35,63,98,2,Mild,Snack,False,False,False,True,4.8,2767,202,11.4,2023-06-28,False,False,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Paneer (517g), Red Chili Powder (2 tsp), Paneer (2 tbsp), Shrimp (4 tbsp), Tofu (1 tbsp), Sugar (4 tbsp), Almonds (3 tbsp), Butter (112 ml), Semolina (359 g), Lemon Juice (2 tbsp)",13
RCP07281,Rezala,Bangladeshi,Rice Dishes,Fried,Medium,31,46,77,6,Medium,Dessert,False,False,False,True,3.9,2631,434,5.91,2024-05-01,True,False,"Onion (3 medium), Garlic (4 cloves), Salt (to taste), Shrimp (499g), Basmati Rice (213 g), Eggs (1 tbsp), Almonds (4 tbsp), Turmeric (2 tsp), All-Purpose Flour (476 g), Potato (1 medium), Butter (169 ml), Wheat Flour (429 g), Fresh Coriander (4 tbsp)",13
RCP07282,Bangladeshi Rice Dishes Special 184,Bangladeshi,Rice Dishes,Roasted,Hard,57,137,194,7,Mild,Dessert,True,True,False,True,3.7,2422,519,16.88,2024-03-27,True,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Lentils (Dal) (476g), Mint Leaves (1 tbsp), Vinegar (3 tbsp), Fenugreek Leaves (2 tbsp), Mustard Seeds (1 tbsp), Fenugreek Leaves (2 tbsp), Basmati Rice (400 g), Sesame Seeds (2 tbsp), Spinach (2 medium), Vinegar (1 tbsp), Chicken (1 tbsp), Oil (3 tbsp), Black Pepper (1 tsp), Chicken (2 tbsp), Sesame Seeds (4 tbsp)",18
RCP07283,Bangladeshi Rice Dishes Special 185,Bangladeshi,Rice Dishes,Fried,Medium,20,93,113,3,Medium,Beverage,False,False,False,True,4.4,211,587,11.81,2024-09-10,False,False,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Fish (381g), Butter (388 ml), Raisins (2 tbsp), Onion (2 medium), Tamarind Paste (1 tbsp), All-Purpose Flour (379 g), Salt (4 tbsp), Raisins (3 tbsp)",11
RCP07284,Kacchi Biryani,Bangladeshi,Rice Dishes,Slow-cooked,Medium,11,177,188,6,Hot,Lunch,False,False,False,True,3.6,2693,307,2.66,2024-05-21,True,False,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Shrimp (762g), Lemon Juice (2 tbsp), Cauliflower (1 medium), Sugar (2 tbsp), Yogurt (402 ml), Cardamom (1 tsp), Vinegar (3 tbsp), Mustard Seeds (2 tbsp), Turmeric (1 tsp), Butter (123 ml), Water (3 tbsp)",14
RCP07285,Shorshe Ilish,Bangladeshi,Rice Dishes,Fried,Hard,19,109,128,3,Mild,Dinner,False,False,False,True,4.4,3237,393,9.88,2024-06-15,True,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Mutton (671g), Tamarind Paste (1 tbsp), Cloves (1 tsp), Curry Leaves (3 tbsp), Eggs (1 tbsp), Fresh Coriander (3 tbsp), Paneer (169 ml), Curry Leaves (2 tbsp), Cashews (3 tbsp), Cauliflower (2 medium), Semolina (225 g), Basmati Rice (358 g), Semolina (484 g)",16
RCP07286,Rezala,Bangladeshi,Rice Dishes,Pressure-cooked,Medium,31,27,58,5,Very Hot,Dinner,True,False,False,True,3.9,3645,404,22.66,2023-06-05,True,False,"Onion (1 medium), Garlic (5 cloves), Salt (to taste), Eggs (407g), Yogurt (345 ml), Salt (3 tbsp), Paneer (245 ml), Salt (2 tbsp), Eggs (4 tbsp), Lentils (Dal) (1 tbsp)",10
RCP07287,Bangladeshi Rice Dishes Special 189,Bangladeshi,Rice Dishes,Slow-cooked,Easy,15,79,94,7,Medium,Lunch,True,False,False,True,4.2,4770,303,15.93,2025-06-24,False,False,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Lentils (Dal) (249g), Chicken (4 tbsp), Carrot (2 medium), Basmati Rice (456 g), Lemon Juice (3 tbsp), Black Pepper (1 tsp)",9
RCP07288,Mishti Doi,Bangladeshi,Rice Dishes,Baked,Medium,35,89,124,5,Medium,Dinner,False,False,True,True,3.7,796,749,24.09,2025-12-24,True,False,"Onion (2 medium), Garlic (6 cloves), Salt (to taste), Mutton (442g), Carrot (2 medium), Cauliflower (1 medium), All-Purpose Flour (374 g), Vinegar (2 tbsp), Milk (411 ml), Green Chili (1 medium)",10
RCP07289,Bangladeshi Rice Dishes Special 191,Bangladeshi,Rice Dishes,Steamed,Medium,24,36,60,6,Hot,Dinner,True,False,False,True,4.6,3008,797,24.22,2023-09-17,True,True,"Onion (1 medium), Garlic (5 cloves), Salt (to taste), Chickpeas (326g), Bay Leaf (2 tsp), Cauliflower (2 medium), Paneer (3 tbsp), Cream (303 ml), Red Chili Powder (2 tsp), Cream (434 ml), Cloves (1 tsp), Oil (1 tbsp), Cumin (2 tsp), Cashews (3 tbsp)",14
RCP07290,Bangladeshi Rice Dishes Special 192,Bangladeshi,Rice Dishes,Grilled,Easy,32,39,71,4,Very Hot,Lunch,False,False,False,True,4.2,1821,464,5.82,2025-10-03,True,False,"Onion (3 medium), Garlic (6 cloves), Salt (to taste), Tofu (861g), Lentils (Dal) (2 tbsp), Turmeric (1 tsp)",6
RCP07291,Kacchi Biryani,Bangladeshi,Rice Dishes,Roasted,Medium,48,76,124,7,Very Hot,Dessert,False,False,False,True,4.2,1981,674,10.23,2025-01-18,False,False,"Onion (3 medium), Garlic (7 cloves), Salt (to taste), Chicken (822g), Basmati Rice (328 g), Lemon Juice (2 tbsp), All-Purpose Flour (339 g), Coriander (2 tsp), Eggs (2 tbsp), Salt (3 tbsp), Water (4 tbsp), Lentils (Dal) (4 tbsp), Chicken (2 tbsp), Mustard Seeds (4 tbsp)",14
RCP07292,Kacchi Biryani,Bangladeshi,Rice Dishes,Pressure-cooked,Medium,57,96,153,7,Hot,Dessert,True,True,False,True,4.8,4543,367,10.12,2023-06-01,True,True,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Chickpeas (213g), Cream (114 ml), Fenugreek Leaves (1 tbsp), Sugar (2 tbsp), Coconut Milk (1 tbsp), Sugar (1 tbsp), Water (3 tbsp), Basmati Rice (397 g), Mint Leaves (2 tbsp), Fish (1 tbsp)",13
RCP07293,Bangladeshi Rice Dishes Special 195,Bangladeshi,Rice Dishes,Pressure-cooked,Easy,13,33,46,3,Medium,Snack,True,False,False,True,5.0,1151,289,3.32,2023-03-21,False,False,"Onion (3 medium), Garlic (5 cloves), Salt (to taste), Chickpeas (291g), Water (4 tbsp), Lentils (Dal) (2 tbsp), Fenugreek Leaves (3 tbsp)",7
RCP07294,Bangladeshi Rice Dishes Special 196,Bangladeshi,Rice Dishes,Grilled,Medium,39,174,213,2,Medium,Dessert,False,False,False,True,4.3,154,522,6.22,2025-01-11,False,False,"Onion (2 medium), Garlic (7 cloves), Salt (to taste), Mutton (543g), Fresh Coriander (3 tbsp), Cloves (1 tsp), Raisins (2 tbsp), Mint Leaves (4 tbsp)",8
RCP07295,Rezala,Bangladeshi,Rice Dishes,Pressure-cooked,Medium,50,148,198,7,Medium,Dinner,False,False,False,True,3.5,568,668,17.32,2023-02-24,True,False,"Onion (1 medium), Garlic (9 cloves), Salt (to taste), Chicken (777g), Tomato (2 medium), Coconut Milk (2 tbsp), Eggs (2 tbsp), Curry Leaves (1 tbsp), Yogurt (311 ml), Chickpea Flour (295 g), Beef (3 tbsp), Vinegar (4 tbsp), Wheat Flour (338 g)",13
RCP07296,Hilsa Fish Curry,Bangladeshi,Rice Dishes,Baked,Easy,18,148,166,3,Very Hot,Dinner,False,False,False,True,4.2,1719,463,3.78,2024-03-17,False,False,"Onion (3 medium), Garlic (9 cloves), Salt (to taste), Paneer (606g), Lemon Juice (1 tbsp), Semolina (216 g), Basmati Rice (482 g), Fenugreek Leaves (4 tbsp)",8
RCP07297,Bangladeshi Rice Dishes Special 199,Bangladeshi,Rice Dishes,Pressure-cooked,Hard,49,36,85,2,Medium,Snack,False,False,True,True,4.1,1062,467,21.72,2023-10-19,False,False,"Onion (2 medium), Garlic (3 cloves), Salt (to taste), Paneer (619g), Green Chili (1 medium), Sesame Seeds (4 tbsp), Sesame Seeds (1 tbsp), Cardamom (2 tsp), Mint Leaves (3 tbsp), Mint Leaves (1 tbsp), Wheat Flour (243 g), Cardamom (1 tsp), Coconut Milk (4 tbsp), Mustard Seeds (1 tbsp), Tomato (2 medium), Cauliflower (2 medium), Spinach (1 medium)",17
RCP07298,Bangladeshi Rice Dishes Special 200,Bangladeshi,Rice Dishes,Roasted,Easy,49,86,135,7,Medium,Lunch,True,False,False,True,4.6,2502,155,20.57,2023-12-27,True,False,"Onion (2 medium), Garlic (5 cloves), Salt (to taste), Eggs (205g), Vinegar (4 tbsp), Vinegar (2 tbsp)",6
RCP07299,Bangladeshi Rice Dishes Special 201,Bangladeshi,Rice Dishes,Fried,Easy,32,46,78,3,Medium,Lunch,False,False,False,True,3.6,769,565,21.83,2024-04-23,True,False,"Onion (3 medium), Garlic (4 cloves), Salt (to taste), Mutton (757g), Ghee (434 ml)",5
RCP07300,Bangladeshi Rice Dishes Special 202,Bangladeshi,Rice Dishes,Baked,Medium,57,54,111,6,Very Hot,Beverage,False,False,False,True,4.2,3804,579,4.28,2024-11-15,True,True,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Mutton (687g), Curry Leaves (4 tbsp), Basmati Rice (253 g), Yogurt (127 ml), Salt (2 tbsp), Mutton (2 tbsp)",9
RCP07301,Shorshe Ilish,Bangladeshi,Rice Dishes,Slow-cooked,Hard,33,46,79,3,Mild,Beverage,True,False,False,True,3.9,2881,525,12.39,2024-04-02,True,True,"Onion (3 medium), Garlic (3 cloves), Salt (to taste), Lentils (Dal) (479g), Chicken (2 tbsp), Curry Leaves (2 tbsp), Wheat Flour (281 g), Tofu (2 tbsp), Tomato (2 medium), Bay Leaf (2 tsp), Lentils (Dal) (1 tbsp), Yogurt (415 ml), Cinnamon (1 tsp), Turmeric (2 tsp), Ghee (481 ml), Cashews (2 tbsp)",16
RCP07302,Pitha,Bangladeshi,Rice Dishes,Slow-cooked,Easy,31,159,190,7,Medium,Dinner,False,False,False,True,3.5,976,333,14.71,2024-11-21,True,False,"Onion (3 medium), Garlic (8 cloves), Salt (to taste), Mutton (786g), Coconut Milk (4 tbsp), Basmati Rice (333 g)",6
RCP07303,Bhuna Khichuri,Bangladeshi,Rice Dishes,Boiled,Easy,42,119,161,7,Medium,Snack,True,False,True,True,4.7,574,272,9.9,2023-10-23,True,False,"Onion (3 medium), Garlic (6 cloves), Salt (to taste), Eggs (240g), Water (3 tbsp), Ginger (1 medium), Semolina (235 g)",7
